"injury_count","degree_of_injury1","degree_of_injury2","Administrative_Support_Services","Community_Social_Services","Construction","Industry_Others","Financial_Insurance_Services","Scientific_Technical_Activities","Water_Supply_Management","Industrial_Machines","Lifting_Equipment","Pressurised_Equipments","Fire_Explosion","Stepping_Objects","rankP"
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.340133970131897
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.340133970131897
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.340133970131897
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.125895430129276
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.132397941529278
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.17350004744226
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.213873375092311
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414887147088262
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.197531142639779
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.252958041356544
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.227992235244669
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.188524823889531
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.227992235244669
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.227992235244669
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.188524823889531
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.188524823889531
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.188524823889531
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.252958041356544
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.227992235244669
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.227992235244669
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.188524823889531
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453987304058017
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.304998004959258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533531115300952
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.388238390083604
